ph,Chloramines,Turbidity,Conductivity,Hardness,Potability
6.35,0.08,5.81,1475.31,7.87,0
7.68,0.51,3.51,733.83,150.41,1
8.11,0.25,4.99,770.93,132.95,1
6.82,3.84,4.9,524.53,90.94,1
7.52,0.83,1.1,783.21,262.68,1
5.29,5.75,5.85,47.96,41.42,0
7.27,2.32,0.67,90.79,239.42,1
7.09,1.18,1.73,145.34,111.77,1
9.11,0.01,9.13,1206.76,383.11,0
9.2,4.18,5.39,20.19,42.93,0
5.73,0.05,5.9,29.52,34.37,0
7.67,3.77,4.79,609.44,269.87,1
6.58,3.71,2.01,716.25,233.9,1
6.52,3.77,4.81,520.5,94.43,1
8.84,0.06,9.71,28.69,574.9,0
5.01,5.63,8.31,1377.9,21.97,0
9.45,5.55,7.97,1440.23,498.56,0
8.78,0.09,5.35,1409.55,547.43,0
5.81,5.58,6.14,35.45,384.61,0
8.27,2.3,3.54,737.74,170.31,1
5.78,0.01,7.36,28.8,474.09,0
7.82,1.38,4.58,317.8,213.04,1
5.87,4.48,7.92,27.81,306.66,0
8.24,2.04,1.75,66.39,134.95,1
8.84,0.03,5.42,41.56,401,0
7.75,1.76,0.61,658.33,192.1,1
5.7,4.64,8.68,995.31,23.81,0
7.2,1.79,4.97,711.95,98.66,1
8.12,0.5,2.69,83.22,167.64,1
9.05,0.04,9.08,19.83,347.74,0
6,5.08,6.67,12.65,458.83,0
8.75,5.28,5.18,35.26,16.67,0
6.51,1.99,3.18,510.82,172.66,1
5.98,0.04,7.59,26.67,13.91,0
6.11,0.07,9.13,20.92,456.3,0
9.06,5.58,9.34,1199.18,4.04,0
7.6,3.17,3.61,446.11,263.16,1
8.05,0.47,4.37,503.27,153.69,1
8.87,0.07,8.86,1330.62,31.12,0
6.52,3.77,0.97,135.99,243.48,1
8.85,0.07,8.75,1829.21,51.64,0
5.54,5.26,5.6,41.12,6.99,0
7.64,3.43,4.38,292.14,201.83,1
7.95,3.32,4.36,610.23,200.58,1
6.24,0.04,7.78,1017.99,385.1,0
9.35,0.01,8.83,35.69,590.31,0
9.33,4.57,9.23,47.36,54.61,0
8.9,0.03,9.03,46.49,326.46,0
6.62,1.47,1.36,534.1,224.82,1
9.15,4.78,5.37,13.07,384.46,0
5.01,0.05,9.71,33.37,358.56,0
7.37,3.74,0.22,289.77,191.38,1
6.88,3.18,4.38,510.14,129.72,1
7.93,3.05,2.78,371.26,255.66,1
7.73,0.44,4.26,84.44,99.21,1
7.87,0.47,2.35,297.45,171.11,1
7.41,1.84,3.85,510.55,265.9,1
6.86,3.92,2.14,460.34,291.75,1
8.93,0,7.63,1075.99,8.78,0
8.97,0.09,7.47,28.38,13.56,0
9.2,4.97,7.47,1257.78,4.88,0
7.57,2.4,3.01,636.67,251.41,1
8.72,5.46,5.39,1703.86,439.92,0
6.97,2.46,2.56,118.66,139.57,1
5.09,0.02,6.34,33.41,436.1,0
8.96,5.07,9.97,1011.6,14.04,0
5.02,4.69,7.21,1655.63,3.98,0
7.55,2.92,3.01,372.28,115.71,1
8.28,2.25,1.17,414.71,284.49,1
6.58,0.76,1.84,773.51,70.11,1
8.37,2.82,2.22,287.38,264.92,1
9.31,5.67,9.17,32.69,456.79,0
6.25,5.24,7.29,1678.76,338.62,0
5.46,5.59,9.1,867.03,319.58,0
8.12,2.78,1.26,504.39,102.66,1
6.7,0.85,0.27,763.13,229.06,1
9.4,0.07,9.49,32.25,45.71,0
6.56,3.15,2.16,361.61,180.9,1
5.78,4.43,8.12,1031.67,19.84,0
5.84,0.07,8.46,1979.38,314.68,0
9.15,0.07,9.76,23.43,466.22,0
8.74,5.55,5.87,37.06,37.19,0
6.64,0.48,0.66,84.18,228.5,1
5.92,0.05,8.87,943.23,9.35,0
8.76,4.47,7.59,1210.62,378.21,0
9.11,5.47,9.65,34.76,566.3,0
6.34,0.09,9.06,1999.71,480.54,0
9.19,5.37,5.74,1250.26,371.04,0
6.78,3.51,2.32,528.67,139.93,1
8.76,0.04,5.33,15.07,23.05,0
6.56,1.55,2.95,640.3,183.37,1
9.18,0.01,5.55,1977.32,584.99,0
6.68,3.48,4.74,794.59,238.49,1
9.26,0.05,7.86,1551.58,345.37,0
8.46,0.27,2,373.06,252.81,1
7.96,2.54,3.04,574.18,101.5,1
5.91,0.02,6.22,43.94,573.55,0
5.41,5.97,6.23,37.95,47.01,0
5.57,5.77,8.88,1443.81,52.21,0
5.65,0.08,9.37,1405.67,465.09,0
6.09,5.24,9.47,40.83,442.27,0
9.09,0.05,6.05,1439.25,579.44,0
6.35,5.32,9.64,39.6,53.23,0
7.28,3.11,1.77,248.98,181.79,1
5.48,5.94,6.27,35.45,343.35,0
8.1,1.53,2.9,598.14,91.1,1
8.42,2.35,0.16,583,253.13,1
5.92,0.04,5.1,1459.98,468.17,0
8.69,0.01,6.64,36.53,412.14,0
6.19,5.03,5.45,1354.98,50.33,0
5.57,5.16,7.03,24.4,571,0
7.59,0.84,4.49,114.34,167.41,1
7.28,3.87,1.35,600.41,280.48,1
9.33,4.34,7.57,34.91,1.8,0
5.31,5.82,5.99,1877.22,406.08,0
8.66,0.03,8.95,1731.31,28.53,0
9.2,5.84,6.14,1812.7,400.28,0
6.75,0.19,0.26,328.89,276.4,1
8.68,0.01,9.73,1710.76,575.81,0
8.44,2.86,3.65,178.57,67.89,1
7.47,3.71,2.85,586.08,115.94,1
6.71,0.77,4.88,388.04,228.91,1
7.66,2.55,2,164.04,132.73,1
8.68,0.08,7.52,1602.05,412.01,0
9.17,5.84,7.22,37.14,1.21,0
8.23,3.37,0.12,74.68,256.77,1
5.46,0.05,5.53,1692.43,15.59,0
8.73,5.93,9.28,48.61,439.44,0
8.78,5.93,6.51,965.9,473.39,0
8.44,1.15,1.48,346.14,174.12,1
6.29,5.05,8.04,16.88,414.73,0
7.45,2.22,2.18,483.93,216.34,1
9.43,0.06,7.27,1256,44.47,0
9.37,4.87,9.83,10.56,41.42,0
5.22,5.79,5.85,18.12,1.14,0
6.62,1.67,4.95,72.97,155.42,1
8.11,1.07,0.89,264.24,280.25,1
6.72,2.85,4.07,195.62,210.01,1
8.95,0.02,9.48,1290.07,395.96,0
8.32,0.74,4.91,240.77,245.64,1
7.91,2.69,3.93,775.54,177.26,1
9.38,0.07,8.42,15.02,52.51,0
8.44,1.19,4.95,308.87,184.84,1
6.87,2.63,2.67,53.3,245.4,1
5.23,0.01,9.06,31.3,1.27,0
7.51,1.71,1.08,417.65,99.56,1
7.7,1.37,1.41,319.93,131.55,1
8.36,3,4.17,725.63,222.39,1
6.82,1.26,4.21,111.76,246.83,1
5.29,0.03,8.78,1023.7,45.62,0
8.4,2.48,3.14,307.45,248.4,1
7.54,0.89,0.23,194.4,201.33,1
8.18,1.63,0.17,708.25,242.41,1
8.85,5.02,8.16,36.28,26.97,0
5.99,0.04,9.25,1912.98,578.3,0
9.02,5.97,6.12,1903.98,410.4,0
5.27,5.59,8.52,1052.57,43.92,0
8.92,0.01,9.6,1334.92,423.22,0
8.74,0.03,8.19,19.48,52.01,0
6.77,1.08,4.91,71.39,277.51,1
5.05,4.63,7.32,25.59,48.98,0
5.8,0.09,6.98,1508.84,531.19,0
8.25,2.8,0.57,388.02,121.54,1
5.83,0.06,5.66,48.12,48.98,0
8.97,0.02,8.45,46.77,42.2,0
9.13,0.02,5.61,45.67,334.25,0
7.59,0.22,0.35,638.58,116.75,1
8.25,0.77,1.61,435.43,121.84,1
7.88,2.31,0.19,785,258.05,1
8.95,0.08,9.47,1048.18,560.2,0
6.24,4.22,7.73,1660,574.68,0
6.22,5.58,6.69,45.95,476.55,0
5.84,0.02,7.7,19.47,5.66,0
5.18,5.63,8.87,1832.92,59,0
5.82,0.09,7.12,17.9,27.44,0
8,0.92,2.44,523.8,233.44,1
5.56,4.14,5.51,1746.14,485.78,0
8.8,0.05,5.44,43.76,418.58,0
8.92,5.27,8.95,1230.7,48,0
8.69,5.07,7.95,45.37,13.04,0
6.11,5.67,5.18,1491.9,42.59,0
8.31,1.91,4.45,123.57,148.97,1
8.21,2.39,0.46,425.2,221.2,1
6.55,1.94,3.76,405.08,224,1
9.1,0.07,7.32,32.2,35.92,0
5.08,5.26,8.25,25.01,455.27,0
9.41,0.08,5.67,1657.17,22.72,0
9.36,5.02,6.21,27.5,22.5,0
7.76,3.21,2.42,208.71,137.43,1
9.33,5.63,6.03,1947.81,0,0
9.24,5.97,7.58,1757.74,2.71,0
5.91,0.02,7.82,45.59,52.35,0
9.15,0.08,9.82,1565.29,32.18,0
5.05,0.08,8.13,33.39,13.31,0
9.04,0.04,5.6,42.61,36.71,0
5.33,0.08,5.84,34.11,476.57,0
6.87,3.59,1.4,600.84,155.72,1
6.89,3.39,0.06,460.33,152.94,1
7.23,2.45,3.33,358.18,221.17,1
8.43,3.24,1.77,601.53,229.43,1
7.32,1.62,2.2,666.97,215.4,1
8.88,5.16,9.51,1151.13,57.06,0
5.93,0.06,7.67,1533.05,363.74,0
8.32,2.3,0.33,671.86,181.34,1
7.46,3.4,0.84,375.88,263.1,1
8.85,4.49,6.01,34,324.62,0
7.18,1.99,1.87,686.02,277.18,1
7.63,3.75,3.29,335.88,210.43,1
6.77,2.3,3.94,568.43,133.95,1
6.65,1.31,2.42,436.35,263.39,1
9.43,0.02,9.05,930,18.79,0
7.46,2.4,0.69,642.39,216.46,1
8,0.85,0.86,376.47,173.24,1
9.41,0.08,5.42,1110.44,30.94,0
8.04,2.32,1.54,642.45,154.98,1
6.97,0.44,0.05,238.53,238.44,1
6.58,0.54,3.81,336.12,260.6,1
8.05,1.85,4.77,539.19,223.17,1
8.91,5.43,7.65,804.87,591.82,0
5.47,0.07,9.96,20.13,534.53,0
8.76,0,5.88,1166.87,39.67,0
8.13,0.26,1.49,545.14,237.37,1
8.41,1.41,0.36,219.05,125.2,1
8.97,0.02,7.34,1292.28,535.16,0
8.71,0.04,8.94,44.61,20.09,0
8.4,0.6,4.5,481.68,206.26,1
9.44,0.03,7.38,48.6,575.64,0
8.65,0.01,7.29,17.56,328.71,0
5.03,4.72,6.39,38.39,24.62,0
9.26,5.33,8.08,22.77,422.69,0
9.17,4.69,8.67,42.86,26.18,0
8.8,0.07,9.73,1680.73,460.3,0
5.64,5.35,9.21,42.08,24.99,0
7.09,1.29,2.26,109.94,138.74,1
7,0.46,2.62,131.37,286.48,1
8.27,0.65,0.85,400.83,249.41,1
7.41,1.8,2.65,476.27,234.24,1
6.24,5.28,5.15,1017.47,38.84,0
5.97,0.01,9.22,19.66,345.81,0
5.25,5.72,7.91,857.74,28.91,0
6.12,5.27,6.19,1737.7,12.2,0
5.79,0.04,5.64,27.85,359.63,0
6.94,3.36,4.92,602.73,232.14,1
8.29,0.85,4.1,726.59,252.61,1
5.11,4.98,9.77,41.44,363.67,0
6.83,2.3,1.57,510.19,213.73,1
7.01,2.65,2.95,419.33,105.4,1
8.76,0.06,9.12,898.05,381.2,0
9.37,4.44,6.6,1924.66,39.3,0
7.77,3.06,3.36,140.79,223.4,1
7.04,1.65,4.95,570.05,90.71,1
6.92,2.58,1.66,401.41,136.75,1
5.46,5.77,7.03,36.03,15.3,0
7.01,3.99,3.78,523.95,79.2,1
6.59,1.56,0.76,775,171.84,1
8.25,2.4,4.11,488.01,209.89,1
6.64,1.99,4.99,80.39,163.66,1
5.91,5.22,7.43,1612.63,492.09,0
8.74,0.02,6.47,1725.75,3.58,0
7.44,0.23,3.82,147.83,89.98,1
9.17,0.07,6.77,17,538.89,0
6.85,0.14,2.11,227.36,227.37,1
8.8,4.61,5.81,1093.03,29.29,0
7.05,0.69,1.71,107.45,74.9,1
8.23,1.24,0.15,435.91,179.05,1
8.48,3.57,0.95,108.11,226.66,1
7.95,1.93,0.8,423.06,179.8,1
7.17,3.96,3.94,359.79,259.89,1
6.05,0.04,5.42,18.26,393.68,0
5.54,0.07,5.95,1034.71,50.79,0
7.69,3.22,2.87,514.36,240.43,1
8.06,2.86,3.45,419.95,262.97,1
6.2,5.04,8.66,1357.15,525.17,0
7.27,2.53,4.29,657.73,292.95,1
9.13,5.4,9.11,13.02,400.36,0
7.25,1.82,0.86,96.83,294.44,1
7.54,1.79,2.08,465.77,266.48,1
5.64,0.07,5.91,31.64,25.35,0
6.98,1.95,4.51,243.18,119.65,1
5.75,0.08,6.11,1781.07,343.95,0
7.82,1.22,0.53,533.15,124.97,1
9.49,4.32,8.83,16.67,443.84,0
9.04,5.08,5.22,34.76,54.97,0
7.15,2.63,4.35,91.22,259.07,1
7.91,1.57,3.93,567.11,146.64,1
8.47,0.51,0.24,132.22,189.14,1
5.23,0.02,8.99,1937.28,362.07,0
7.38,2.28,4.38,455.08,265.57,1
9.16,0.03,9,26.91,389.5,0
7.53,1.96,4.54,502.7,148.5,1
6.71,1.09,2.28,136.78,120.35,1
8.3,3.94,4.06,259.95,165.15,1
7.46,2.63,0.11,250.5,276.66,1
9.05,4.26,5.45,34.48,50.16,0
7.75,3.94,3.87,330.58,186.52,1
7.08,2.47,3.06,670.38,118.19,1
7.28,3.93,3.37,766.86,81.09,1
7.21,1.04,2.07,50.19,239.52,1
8.99,4.74,7.26,934.64,442.27,0
7.65,2.9,0.55,518.6,212.73,1
5.29,5.59,6.17,1632.89,41.34,0
8.35,3.68,3.58,115.73,274.22,1
5.68,0.04,8.88,1946.65,22.86,0
6.59,0.51,3.23,398.88,205.6,1
7.84,1.91,3.06,257.65,118.92,1
6.78,1.8,0.14,674.05,136.76,1
6.67,2.18,1.56,103.65,180.88,1
7.83,1.79,0.84,622.7,221.04,1
6.61,3.91,0.1,559.67,152.66,1
7.71,1.22,4.93,742.66,187.62,1
8.97,4.64,7.5,825.12,459.4,0
7.83,0.45,0.87,599.16,117.17,1
7.04,3.13,0.7,472.78,270.78,1
5.61,4.16,6.13,32.11,583.16,0
7.6,3.78,2.88,126.45,70.77,1
7.04,3.81,0.56,89.72,268.5,1
6.26,5.25,5.78,41.41,438.26,0
7.42,3.23,4.05,402.05,128.18,1
6.69,0.25,4.35,743.59,130.04,1
6.71,0.82,1.82,355.43,92.25,1
9.08,0.03,7.51,1612.68,416.05,0
9.35,5.24,7.95,1165.19,46.35,0
6.06,5.79,6.22,848.93,397.83,0
7,0.52,1.11,712.1,91.49,1
8.44,1.15,3.21,711.24,108.57,1
7.8,3.62,3,410.93,267.6,1
7.44,0.56,1.14,307.06,179.89,1
5.98,0.01,9.83,1393.67,1.48,0
6.64,2.59,1.1,711.15,259.49,1
8.4,2.7,2.48,481.81,232.73,1
8.69,0.05,5.56,1031.67,11.54,0
5.39,4.25,9.78,14.88,15.8,0
7.37,0.18,3.61,311.76,219.52,1
8.76,0.05,8.39,22.7,382.94,0
8.4,1.95,1.66,610.06,104.28,1
9.2,0.05,9.23,1227.92,22.02,0
5.68,5.66,9.12,19.91,32.84,0
8.3,2.26,2.8,725.3,201.05,1
9.39,0.06,8.24,1963.79,433.92,0
6.53,1.04,2.71,736.36,215.68,1
5.4,0.06,6.54,33.29,44.6,0
7.56,2.14,0.28,373.23,298.65,1
6.95,3.05,2.85,93.61,142.91,1
7.94,3.31,3.97,74.9,230.8,1
8.23,3.98,4.64,792.17,231.45,1
5.99,0.02,5.3,949.89,39.64,0
6.73,0.69,2.27,589.03,163,1
6.02,4.4,5.53,1139.23,341.17,0
6.26,0.08,6.44,22.98,473.37,0
6.38,5.21,5.2,816.35,588.68,0
9.45,4.7,9.45,1061.64,462.82,0
5.27,0.03,5.94,25.89,53.3,0
6.69,0.77,4.35,337.64,249.51,1
6.74,0.44,3.71,791.83,97.81,1
7.16,2.84,2.77,463.18,113.69,1
5.44,0.06,9.68,1442.22,361.84,0
6.04,0.08,9.13,26.61,493.53,0
8.11,1.88,0.51,552.94,139.43,1
8.94,4.47,8.82,33.87,384.61,0
5.37,0.07,9.36,1645.79,42.27,0
8.75,4.19,5.68,35.48,410.43,0
8.77,0.02,8.47,48.45,57.93,0
7.48,1.21,1.24,446.26,145.26,1
7.58,1.8,4.68,515.98,79.55,1
6.83,1.46,2.19,179.13,113.71,1
7.33,2.59,2.91,648.17,294.45,1
5.61,0.06,8.22,1725.75,11.02,0
7.53,2.54,2.64,355.26,212.13,1
7.21,0.91,4.31,305.66,102.04,1
5.21,0.08,7.29,39.88,1.48,0
5.15,0.06,9.61,918.13,19.98,0
7.98,3.26,4.26,94.66,140.11,1
9.2,0.04,8.3,33.95,35.77,0
7.2,1.7,3.31,585.5,190.76,1
8.25,2.1,0.12,618.19,189.1,1
7.24,2.11,0.42,93.8,263.66,1
6.85,0.66,1.87,774.51,128.82,1
6.14,5.79,7.31,1513.73,383.17,0
8.82,0.06,5.16,34.66,579.41,0
5.04,0.05,5.91,1878.65,24.7,0
9.13,5.42,7.3,36.28,1.03,0
8.1,2.19,0.84,798.99,255.51,1
7.64,1.73,2.79,742.2,64.78,1
5.05,0.07,8.09,13.23,317.39,0
6.34,0.01,7.17,33.79,591.45,0
5.81,5.05,8.88,17.15,565.3,0
7.67,2.69,1.69,393.91,247.73,1
7.71,1.41,1.37,716.81,277.33,1
6.87,0.86,0.71,643.31,105.87,1
7.24,2.13,0.26,574.35,109.75,1
7.55,3.95,3.88,69.16,232.15,1
5.2,5.37,6.32,1593.07,574.46,0
8.62,0.09,6.96,22.37,438.66,0
7.78,3.47,2.51,112.97,218.6,1
7.11,0.12,1.29,457.47,184.52,1
5.18,4.36,6.19,29.03,312.83,0
8.33,2.45,1.76,256.99,110.61,1
6.99,2.7,4.35,608.14,220.61,1
7.58,2.85,2.47,128.68,224.15,1
7.81,3.11,3.95,653.41,169.41,1
8.79,0.03,6.97,1154.77,532.04,0
8.18,3.91,0.53,314.6,276.32,1
7.8,0.81,0.31,374.13,264.35,1
8.05,3.87,3.95,140.52,75.28,1
8.85,0.02,7.01,1956.73,31.24,0
8.06,0.87,3.66,403.95,174.77,1
7.65,3.3,2.25,792.8,273.02,1
7.76,0.8,1.54,657.59,276.14,1
7.87,2.94,2.81,701.64,274.72,1
8.85,5.5,8.89,47.67,383.89,0
5.58,0.07,7.81,1766.59,522.51,0
7.89,1.2,0.18,158.47,62.73,1
5.32,4.82,5.66,1986.08,36.85,0
9.07,0.03,8.75,30.62,578.27,0
9.31,5.61,9.96,1330.93,9.43,0
7.13,2.69,1.34,792.44,179.92,1
9.33,4.92,7.1,12.13,51.23,0
6.11,0.05,8.07,852.6,54.86,0
8.21,3.33,2.43,796.81,201.96,1
9.44,5.9,5.82,1307,24.12,0
7.64,2.05,2.28,747.52,182.16,1
7.77,3.73,3.65,306.91,267.32,1
8.94,0.08,8.56,22.21,23.48,0
8.25,2.22,1.64,166.32,278.1,1
5.73,4.56,6.14,28.66,25.3,0
8.22,3.32,2.06,493.32,113.58,1
9.31,0.03,5.79,27.09,356.03,0
7.02,0.6,0.87,481.03,263.95,1
9,0.08,6.14,36.74,37.5,0
7.58,2.41,2.87,132.2,229.67,1
9.02,0.07,6.75,927.9,53.98,0
6.64,2.05,4.47,636.65,227.75,1
5.47,0.05,7.5,15.1,339.23,0
6.34,0.03,8.89,40.39,329.57,0
7.8,1.4,4.15,537.93,140.62,1
8.97,0.02,6.37,40.79,495.49,0
8.33,3.95,2.5,215.75,102.03,1
8.07,0.35,4.23,477.91,98.79,1
6.56,2.29,2.54,545.87,124.22,1
8.63,0,8.64,22.28,325.77,0
8.69,0.07,6.56,1731.63,32.71,0
8.2,0.38,4.38,95.85,77.94,1
7.07,1.93,1.42,194.78,223.14,1
8.65,5.92,5.12,1884.24,491.38,0
6.6,0.61,4.65,659.34,232.38,1
8.2,1.7,1.55,373.67,293.32,1
8.75,4.76,5.54,1929.73,309.37,0
6.75,3.12,2.42,294.38,138.23,1
7.12,1.68,1.34,622.56,116.37,1
7.56,0.52,1.99,340.02,115.52,1
8.13,1.73,0.4,296.65,126.65,1
5.39,0.03,8.91,38.16,51.23,0
6.55,3.94,0.29,506.65,153.23,1
8.67,0.08,5.32,1230.7,420.6,0
5.51,4.66,7.63,13.77,470.83,0
7.45,1.1,2.41,263.32,133.25,1
6.77,0.54,0.52,739.04,156.93,1
5.67,5.04,6.73,1287.15,341.95,0
7.14,2.34,4.18,656.24,159.89,1
7.59,1.4,3.03,325.34,215.55,1
8.01,0.45,0.82,737.31,157.83,1
8.24,2.48,0.35,526.29,140.12,1
6.5,1.35,4.1,64.05,199.54,1
7.42,2.22,4.79,152.29,137.69,1
8.89,0.03,8.33,25.52,43.22,0
7.38,1.89,0.74,604.56,245.93,1
8.22,0.59,4.26,590.75,280.65,1
7.61,0.7,4.81,286.18,250.37,1
7.36,2.29,2.45,425.75,292.42,1
6.01,0.05,8.26,18.57,477.66,0
8.38,1.46,1.98,459.01,177.53,1
7.6,2.72,2.32,77.14,297.45,1
8.38,1.64,1.79,358.58,80.8,1
6.37,4.88,8.31,1004.23,581.26,0
8.48,1.28,4.5,653.95,73.56,1
5.27,0.05,8.68,1852.95,13.24,0
7.2,2.55,2.74,491.82,177.33,1
6.81,0.73,3,334.7,273.68,1
6.85,3.84,1.12,224.86,227.83,1
5.75,0.04,8.38,33.37,565.56,0
8.85,5.08,5.63,1393.67,458.28,0
8.45,0.52,1.44,579.53,78.6,1
7.07,2.04,2.91,406.98,235.86,1
5.69,0.04,9.52,28.06,57.06,0
6.35,0.01,6.94,24.13,48.78,0
7.05,1.17,3.83,563.87,129.35,1
5.98,4.97,9.17,1325.35,21.51,0
7.77,1.15,2.34,519.77,235.79,1
6.56,1.23,3.7,575.55,130.57,1
5.7,0.08,7.69,25.95,530.55,0
7.34,0.27,4.37,163.39,184.82,1
5.57,4.37,7.99,1177.08,2.09,0
5.82,4.45,7.11,35.79,417.78,0
5.46,5.09,9.49,26.47,46.76,0
5.7,0.03,9.46,1227.92,430.42,0
7.58,3.05,4.93,536.32,292.84,1
7.29,0.66,2.94,290.27,289.62,1
6.83,2.44,2.13,104.92,100.55,1
7.71,0.6,0.81,80.11,225.08,1
8.27,2.36,0.18,371.19,162.6,1
8.16,2.02,4.17,690.82,102.23,1
8.85,5.82,5.65,34.36,35.13,0
7.7,0.33,0.11,154.2,295.51,1
5.54,4.9,6.51,35.48,393.05,0
9.12,0.06,6.13,48.12,27.86,0
9.42,5.25,7.91,1757.39,570.7,0
7.29,3.36,1.09,366.39,244.49,1
8.82,4.3,6.95,36.85,456.87,0
7.24,0.94,4.6,199.74,73.14,1
8.48,3.67,1.17,559.59,193.14,1
6.78,0.87,1.86,409.49,240.53,1
5.36,5.56,5.83,1929.98,537.5,0
9.19,4.4,6.44,1689.33,13.77,0
7.93,3.85,1.13,157.56,67.59,1
7.81,2.96,0.66,702.21,131.69,1
8.63,4.53,5.97,1891.7,378.52,0
6.54,2.77,4.52,328.19,146.28,1
7.76,0.41,1.86,182.92,192.03,1
7.57,0.78,3.49,112.75,208.55,1
8.93,0.02,8.23,1611.21,11.08,0
7.41,2.3,2.03,63.19,112.12,1
7.42,1.99,2.02,154.13,142.23,1
5.74,4.12,8.77,42.81,354.55,0
9.24,0.06,7.86,47.67,312.26,0
5.21,0.06,9.77,32.55,473.82,0
5.24,4.31,6.07,1405.67,21.15,0
6.76,2.35,3.14,210.29,172.91,1
8.72,4.47,8.8,1569.28,47.74,0
5.22,4.93,6.94,34,438.66,0
8.37,1.43,1.46,155.79,277.89,1
7.59,3.18,2.79,628.54,247.01,1
9.23,0.04,5.73,48.94,333.06,0
8.95,0,8.24,26.93,29.74,0
5.57,4.17,9.09,1165.19,442.64,0
7.97,2.62,3.58,352.62,105.02,1
6.51,1.37,0.32,396.4,296.52,1
9.1,0.01,5.72,21.72,28.7,0
5.45,4.77,6.81,1642.89,570.58,0
9.36,4.74,8.2,45.92,493.99,0
6.7,1.9,1.83,361.82,295.75,1
6.57,3.53,3.9,799.59,204.27,1
9.44,0.05,8.66,1303.98,599,0
8.44,2.39,2.72,686.1,296.59,1
8.87,5.12,7.76,14.07,35.77,0
8.14,2.01,2.67,675.68,137.92,1
7.42,3.53,1.39,479.56,252.36,1
6.74,0.18,0.07,63.2,116.65,1
7.06,1.26,1.77,631.11,83.1,1
7.66,0.88,0.54,755.56,276.05,1
5.07,0.02,7.71,21.87,36.53,0
8.93,5.96,8.28,1402.88,480.5,0
6.31,4.1,9.55,25.54,48.4,0
7.71,3.34,3.95,689.1,235.04,1
8.07,3.49,0.55,720.92,296.54,1
6.63,2.64,4.73,396.49,148.59,1
8.12,0.6,2.16,506.24,257.44,1
5.99,4.7,5.15,1815.43,1.04,0
7.43,2.38,3.79,304.16,223.51,1
9.05,4.69,5.69,1731.31,507.45,0
7.88,0.89,4.03,515.17,153.68,1
8.1,3.03,0.75,199.74,287.67,1
7.22,0.39,2.05,553.04,246.33,1
7.36,2.74,0.5,318.8,158.53,1
5.9,0.04,9.16,43.84,573.67,0
6.14,4.39,9.26,29.03,8.97,0
8.94,4.12,9,16.28,49.11,0
8.24,0.53,3.58,717.5,286.13,1
9.17,0.07,5.23,37.76,39.75,0
5.84,4.17,5.41,26.78,561.38,0
6.08,0.03,8.8,33.87,573.97,0
8.89,5.37,7.64,1031.18,32.54,0
5.95,0.04,6.89,1042.92,3.04,0
6.75,0.19,3.99,83.83,120.46,1
8.13,0.96,4.6,190.08,83.62,1
7.33,2.28,4.97,249.99,134.47,1
9.26,0.06,9.95,28.14,391.89,0
7.8,2.8,3.79,446.87,271.53,1
5.92,0.05,9.92,48.43,27.95,0
6.54,3.6,4.49,689.47,112.89,1
9.49,0.01,5.64,46.76,404.86,0
8.66,5.84,5.11,1832.8,364.42,0
8.25,1.74,1.95,703.73,155.56,1
9.47,0,6.18,1017.57,27.35,0
8.45,2.2,0.67,411.12,64.37,1
6.77,1.77,2.23,735.92,292.59,1
6.73,0.26,4.77,386.7,229.11,1
7.28,2.89,1.83,521.22,183.67,1
8.75,5.33,6.94,23.52,411.1,0
8.44,3.11,1.62,675.93,280.97,1
5.46,5.39,7.91,1865.7,543.52,0
7.54,0.88,1.54,276.54,135.04,1
8.37,0.93,0.09,640.34,294.48,1
5.49,0.08,8.62,1210.73,41.89,0
7.22,3.72,1.02,298.99,100.22,1
9.01,4.11,5.62,1641,347.88,0
7.86,3.31,4.98,753.75,207.62,1
8.48,0.64,4.43,162.2,142.23,1
6.02,0.05,7.74,40.26,10.2,0
8.88,4.91,8.79,17.08,12.41,0
5.82,0.06,9.58,815.67,24.19,0
5.67,5.23,8.96,1230.76,22.49,0
6.66,2.98,1.45,520.17,190.29,1
9.29,5.91,5.98,811.08,512.04,0
6.05,5.28,9,1669.83,18.47,0
9.24,0.06,7.8,38.18,51.22,0
9.12,0.05,9.96,40.94,0.66,0
6.6,1.96,1.81,445.28,291.02,1
8.93,0,8.04,1410.11,9.81,0
9.06,0.01,8.67,1376.71,38.36,0
5.06,0.08,5.11,18.39,15.31,0
6.34,0.01,9.79,12.18,564.37,0
6.55,2.79,2.17,184.02,285.51,1
5.85,0,7.35,13.33,20.89,0
7.57,1.22,2.67,656.09,71.6,1
5.05,0.06,8.12,39.95,496.24,0
5.67,4.25,5.5,47.33,47.14,0
7.45,3.65,1.75,402.24,192.28,1
9.3,0.06,8.92,1750.72,49.67,0
7.43,2.62,0.85,598.83,211.81,1
5.55,5.03,9.16,1499.37,527.48,0
6.06,4.65,7.81,24.23,310.01,0
6.98,3.33,2.56,687.95,94.01,1
7,2.09,4.36,416.12,206.18,1
8.64,5.45,5.61,13.7,411.08,0
7.64,2.32,0.05,707.23,236.4,1
9.32,0.04,8.62,1883.85,431.31,0
7.97,1.79,4.78,77.55,108,1
7.72,1.98,0.7,510.07,106.87,1
8.67,5.44,6.01,36.07,30.19,0
6.24,4.3,8.88,13.43,2.13,0
7.07,3.84,3.82,294.5,187.51,1
7.63,0.47,0.51,87.63,167.96,1
9.41,0.03,9.71,1764.54,323.89,0
